City,Date Period,Hotel,Prices,Ratings,Description
Barcelona,2025-06-04 : 2025-06-08,Habitat Apartments Cool Jazz,5617.0,8.3,"El Habitat Apartments Cool Jazz cuenta con aire acondicionado y está ubicado en Barcelona, ​​a 1,1 km de la Sagrada Familia. El Parque Güell se encuentra a 2,1 km.

El alojamiento dispone de TV de pantalla plana, zona de cocina con horno, microondas, nevera, tostadora, cafetera y hervidor de agua, baño privado con ducha y secador de pelo, y toallas.

La Pedrera está a 2,2 km del Habitat Apartments Cool Jazz, y la Plaza de Cataluña se encuentra a 2,8 km. El aeropuerto más cercano, el de El Prat, está a 15 km."
Barcelona,2025-06-04 : 2025-06-08,Casa Cosi - Casanova 2,5969.0,8.5,"Casa Cosi - Casanova 2 está en Barcelona, a 12 min a pie de Casa Batlló y a 1 km de Paseo de Gracia, y ofrece alojamiento con equipamiento como wifi gratis y TV. Este apartamento está a 14 min a pie de La Pedrera y a 1,6 km de Portal del Ángel.

Este apartamento con aire acondicionado consta de 3 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 3 baños con bañera o ducha y artículos de aseo gratuitos.

Cerca del alojamiento hay puntos de interés como Plaza Cataluña, Estación de metro Passeig de Gràcia y Teatro Tívoli. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km."
Barcelona,2025-06-04 : 2025-06-08,Praktik Bakery,1273.0,8.6,"El hotel Praktik Bakery se encuentra en Barcelona, ​​a 5 minutos a pie del metro de Diagonal, y ofrece una excelente panadería y conexión Wi-Fi gratuita.

Este moderno hotel ofrece habitaciones con 1 cama doble o 2 individuales, aire acondicionado, TV de pantalla plana y baño privado. Además, se proporcionan toallas y ropa de cama de forma gratuita.

Los huéspedes podrán disfrutar de un desayuno y degustar los panes y la repostería de la panadería tradicional del hotel. El establecimiento también ofrece servicios como suministro de toallas de playa, venta de entradas para el autobús turístico, lavandería y traslado al aeropuerto.

El hotel Praktik Bakery se encuentra a poca distancia a pie de numerosos bares, restaurantes y tiendas. El Paseo de Gracia y La Pedrera de Gaudí están situados a solo 250 metros, mientras que la Sagrada Familia se encuentra a 15 minutos a pie. Además, el hotel está situado a 1,3 km de la Plaza Catalunya y de Las Ramblas."
Barcelona,2025-06-04 : 2025-06-08,LucasLand Apartments Barcelona,4256.0,9,"LucasLand Apartments Barcelona se encuentra a 2,7 km de Platja de la Nova Icària y ofrece alojamiento con aire acondicionado, balcón y wifi gratis.

El apartamento ofrece terraza, vistas a la ciudad, zona de estar, TV de pantalla plana vía satélite, cocina totalmente equipada con nevera y lavavajillas, y baño privado con ducha y secador de pelo. También se ofrece horno, microondas y fogones, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como Sagrada Familia, Casa Batlló y Paseo de Gracia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 15 km."
Barcelona,2025-06-04 : 2025-06-08,Canela Homes BARCELONA BAILÉN,3809.0,8.2,"Canela Homes BARCELONA BAILÉN se encuentra en el centro de Barcelona, a 10 min a pie de La Pedrera y a 900 metros de Paseo de Gracia, y ofrece wifi gratis. Este apartamento está a 1,8 km de Teatro Tívoli y a 2,2 km de Palacio de la Música Catalana.

Este apartamento con aire acondicionado se compone de 4 dormitorios independientes, una cocina totalmente equipada con nevera y lavavajillas, y 2 baños. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Casa Batlló, Sagrada Familia y Estación de metro Passeig de Gràcia. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 14 km del alojamiento."
Barcelona,2025-06-04 : 2025-06-08,Casa Cosi - Industria,2998.0,8.7,"Casa Cosi - Industria está en Barcelona, a 12 min a pie de Sagrada Familia y a 1,1 km de Paseo de Gracia, y ofrece wifi gratis y aire acondicionado. Este apartamento está a 2,7 km de Teatro Tívoli y a 2,9 km de Palacio de la Música Catalana.

El apartamento dispone de 1 dormitorio, 1 baño, ropa de cama, toallas, TV de pantalla plana, zona de comedor, cocina totalmente equipada y terraza con vistas a la ciudad.

Cerca del alojamiento hay puntos de interés como La Pedrera, Casa Batlló y Estación de metro Passeig de Gràcia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 15 km."
Barcelona,2025-06-04 : 2025-06-08,Casa Cosi Letamendi,3155.0,8.6,"Casa Cosi Letamendi está en pleno corazón de Barcelona y ofrece vistas a la ciudad desde el balcón. Paseo de Gracia y Casa Batlló están a 7 min a pie y a 600 metros del apartamento, y hay wifi gratis.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 2 baños con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Plaza Cataluña, Estación de metro Passeig de Gràcia y Teatro Tívoli. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km."
Barcelona,2025-06-04 : 2025-06-08,Casa Cosi - Eixample 5,7445.0,8.6,"Casa Cosi - Eixample 5 es un alojamiento con wifi gratis y vistas a la ciudad que está en Barcelona, a solo 12 min a pie de Casa Batlló y a 1 km de Paseo de Gracia. Este apartamento está a 14 min a pie de La Pedrera y a 1,6 km de Portal del Ángel.

Este apartamento con aire acondicionado consta de 4 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 2 baños con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Plaza Cataluña, Estación de metro Passeig de Gràcia y Teatro Tívoli. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km."
Barcelona,2025-06-04 : 2025-06-08,Casa Cosi - La Gleva 3,2912.0,9.5,"Casa Cosi - La Gleva 3 se encuentra en el barrio de Sarrià-Sant Gervasi, en Barcelona, a 14 min a pie de Paseo de Gracia y a 1,7 km de La Pedrera, y ofrece alojamiento equipado con balcón y wifi gratis. Este apartamento está a 2,4 km de Casa Batlló y a 1,8 km de Parque Güell.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con lavavajillas y cafetera, y 2 baños con bañera o ducha y artículos de aseo gratuitos. Se ofrece TV.

Estación de metro Passeig de Gràcia está a 2,9 km del alojamiento, y Plaza Cataluña está a 3 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km."
Barcelona,2025-06-04 : 2025-06-08,Casa Cosi - Eixample 1,2800.0,6.6,"Casa Cosi - Eixample 1 se encuentra en Barcelona, a 12 min a pie de Casa Batlló y a 1 km de Paseo de Gracia, y ofrece alojamiento con equipamiento como wifi gratis y TV de pantalla plana. Este apartamento está a 14 min a pie de La Pedrera y a 1,6 km de Portal del Ángel.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Plaza Cataluña, Estación de metro Passeig de Gràcia y Teatro Tívoli. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km."
Barcelona,2025-06-04 : 2025-06-08,Habitat Apartments Pedrera,6272.0,8.3,"Habitat Apartments Pedrera está en el centro de Barcelona, a 1 min a pie de Paseo de Gracia y a 600 metros de Casa Batlló, y ofrece alojamiento con wifi gratis.

El alojamiento tiene aire acondicionado, cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con ducha y secador de pelo. También hay nevera, horno y microondas, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como La Pedrera, Estación de metro Passeig de Gràcia y Teatro Tívoli. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Barcelona,2025-06-04 : 2025-06-08,Habitat Apartments Grace,14148.0,8.7,"Habitat Apartments Grace se encuentra a 12 min a pie de La Pedrera, en Barcelona, y ofrece alojamiento con aire acondicionado y wifi gratis.

El apartamento ofrece balcón, vistas a la ciudad, zona de estar, TV de pantalla plana, cocina totalmente equipada con nevera y lavavajillas, y baño privado con ducha. También se ofrece horno, microondas y fogones, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como Sagrada Familia, Casa Batlló y Paseo de Gracia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Barcelona,2025-06-04 : 2025-06-08,Casa Cosi Mallorca I,4688.0,9.3,"Casa Cosi Mallorca I está en Barcelona, a 14 min a pie de Casa Batlló y a 1,1 km de Paseo de Gracia, y ofrece wifi gratis y aire acondicionado. Este apartamento está a 1,7 km de Teatro Tívoli y a 13 min a pie de La Pedrera.

El apartamento dispone de 3 dormitorios, 2 baños, ropa de cama, toallas, TV de pantalla plana con canales vía satélite, zona de comedor, cocina totalmente equipada y balcón con vistas a la ciudad.

Cerca del alojamiento hay puntos de interés como Plaza Cataluña, Estación de metro Passeig de Gràcia y Estación de tren de Sants. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km."
Barcelona,2025-06-04 : 2025-06-08,Canela Homes BARCELONA FAMILY,3999.0,8.6,"Canela Homes BARCELONA FAMILY está en el corazón de Barcelona y ofrece vistas a la ciudad desde el balcón. Plaza Cataluña y Estación de metro Passeig de Gràcia están a 6 min a pie y a 300 metros del apartamento, y hay wifi gratis.

Este apartamento con aire acondicionado consta de 3 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 2 baños con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Teatro Tívoli, Portal del Ángel y Paseo de Gracia. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 13 km."
Barcelona,2025-06-04 : 2025-06-08,SibsBcn-Paseo de Gracia Penthouse-Luxury-Terraces,8024.0,9.2,"SibsBcn-Paseo de Gracia Penthouse-Luxury-Terraces ofrece alojamiento con una buena ubicación en el centro de Barcelona y dispone de terraza. Este apartamento tiene acceso a un balcón.

Este apartamento con aire acondicionado consta de 3 dormitorios, una cocina y 2 baños. Se ofrece TV de pantalla plana.

Cerca del alojamiento hay puntos de interés como Paseo de Gracia, Casa Batlló y Estación de metro Passeig de Gràcia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
Barcelona,2025-06-04 : 2025-06-08,Casa Cosi - Putxet 3,2559.0,8.6,"Casa Cosi - Putxet 3 está en el barrio de Sarrià-Sant Gervasi, en Barcelona, a 14 min a pie de Paseo de Gracia, a 1,7 km de La Pedrera y a 2,4 km de Casa Batlló. Este apartamento ofrece wifi gratis y una cocina totalmente equipada.

Este apartamento con aire acondicionado consta de 2 dormitorios independientes, 1 baño con artículos de aseo gratuitos y secador de pelo, y una sala de estar. Hay TV.

Parque Güell está a 1,8 km del alojamiento, y Estación de metro Passeig de Gràcia está a 2,9 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km."
Barcelona,2025-06-04 : 2025-06-08,Lodging Apartments City Center-Eixample,3639.0,8.6,"El Lodging Apartments Eixample ofrece apartamentos con aire acondicionado y conexión WiFi gratuita, ubicados en un edificio del distrito del Eixample. La catedral de la Sagrada Familia se encuentra a 4 minutos a pie.

Los apartamentos disponen de una sala de estar con TV de pantalla plana por cable y una cocina o una zona de cocina totalmente equipada. También hay una lavadora y se proporcionan productos de limpieza.

Hay numerosos bares y restaurantes a 5 minutos a pie de los apartamentos y un mercado de productos frescos a 600 metros.

El Lodging Apartments Eixample tiene buenas conexiones de transporte público. Las estaciones de metro más cercanas son las de Tetuán y Verdaguer, a 500 metros. La estación de autobuses de Barcelona Norte está situada a 10 minutos a pie del Lodging Apartments Eixample.

Las imágenes mostradas en la parte superior de esta página corresponden a diversos apartamentos situados en el mismo edificio. Para ver las fotografías de cada apartamento, seleccione una fecha y haga clic en el alojamiento que desee consultar."
Barcelona,2025-06-04 : 2025-06-08,Casa Cosi - Eixample 2,7943.0,9.3,"Casa Cosi - Eixample 2 es un alojamiento con wifi gratis y vistas a la ciudad que está en Barcelona, a solo 12 min a pie de Casa Batlló y a 1 km de Paseo de Gracia. Este apartamento está a 14 min a pie de La Pedrera y a 1,6 km de Portal del Ángel.

Este apartamento con aire acondicionado consta de 4 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 2 baños con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Plaza Cataluña, Estación de metro Passeig de Gràcia y Teatro Tívoli. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km."
Barcelona,2025-06-04 : 2025-06-08,Canela Homes BARCELONA ARAGÓ,2708.0,8,"Canela Homes BARCELONA ARAGÓ está en el corazón de Barcelona, a poca distancia de Plaza Cataluña y Estación de metro Passeig de Gràcia. Ofrece equipamiento como wifi gratis, aire acondicionado, horno y cafetera. El alojamiento ofrece vistas a la ciudad y está a 10 min a pie de Teatro Tívoli y a 400 metros de Paseo de Gracia.

El apartamento tiene 3 dormitorios, TV de pantalla plana, una cocina equipada con nevera y lavavajillas, lavadora y 2 baños con bañera o ducha. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Portal del Ángel, Casa Batlló y Mercado de la Boquería. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 12 km."
Barcelona,2025-06-04 : 2025-06-08,Casa Cosi Don Bajos,3045.0,8.1,"Casa Cosi Don Bajos está en Barcelona, a 14 min a pie de Paseo de Gracia y a 1,7 km de La Pedrera, y ofrece alojamiento con equipamiento como wifi gratis y TV de pantalla plana. Este apartamento está a 2,4 km de Casa Batlló y a 1,8 km de Parque Güell.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 2 baños con ducha y secador de pelo.

Estación de metro Passeig de Gràcia está a 2,9 km del alojamiento, y Plaza Cataluña está a 3 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km."
